Threshold,Precision,Recall,F1
0.1661266156942209,0.2736773350751143,0.6416539050535988,0.38369963328044165
0.1764879624096265,0.2826086956521739,0.5972434915773354,0.3836694535727926
0.19228075323728902,0.29780033840947545,0.5390505359877489,0.3836512256995918
0.190505543410013,0.2959268495428096,0.5451761102603369,0.38362068919907993
0.1835621233041822,0.28996865203761757,0.5666156202143952,0.3836184547102663
0.1732931899966161,0.279887482419128,0.6094946401225115,0.3836144573999984
0.1927125387466069,0.2982158028887001,0.5375191424196019,0.3836065569180442
0.17995690305400963,0.28647014361300077,0.5803981623277182,0.3836032384238806
0.17714280937757607,0.2832116788321168,0.5941807044410413,0.38358872917229914
0.19059775672608942,0.29632721202003337,0.5436447166921899,0.38357644470812186
0.17361952156848554,0.2801693719124912,0.6079632465543645,0.383574878795164
0.16574583491119788,0.27325959661678595,0.6431852986217458,0.3835616434170843
0.17730921518264192,0.2835164835164835,0.5926493108728943,0.3835480669557015
0.17390298115999692,0.2804532577903683,0.6064318529862175,0.3835351085263859
0.19106581001884684,0.2967309304274937,0.5421133231240429,0.38353196053953503
0.166061462619415,0.2734986945169713,0.6416539050535988,0.3835240270408722
0.17644193112912362,0.2824040550325851,0.5972434915773354,0.3834808255227538
0.19197134171846217,0.2975486052409129,0.5390505359877489,0.38344226533687253
0.17315516769554368,0.2796907940969782,0.6094946401225115,0.38342967201579903
0.18345426144576218,0.2897415818324197,0.5666156202143952,0.38341968867143766
0.19049212665505857,0.2956810631229236,0.5451761102603369,0.3834141083216182
0.17986603920995095,0.2862537764350453,0.5803981623277182,0.3834092054250732
0.16369705276692742,0.2717391304347826,0.6508422664624809,0.383400991916406
0.17696816887961306,0.2830051057622174,0.5941807044410413,0.38339920904908736
0.19269259665069854,0.29796264855687604,0.5375191424196019,0.3833970503330236
0.17361829412105656,0.27997179125528915,0.6079632465543645,0.3833896663958429
0.16565560657290276,0.27308192457737324,0.6431852986217458,0.38338658105122636
0.19055467661699255,0.29608006672226855,0.5436447166921899,0.38336932999702206
0.1738556642434515,0.2802547770700637,0.6064318529862175,0.3833494671378447
0.16600483062288168,0.27332028701891714,0.6416539050535988,0.38334858146574896
0.18896595549340198,0.2942622950819672,0.5497702909647779,0.38334223125964867
0.17609685779409562,0.28190338860850755,0.5987748851454824,0.38333333289806276
0.1910378021255886,0.2964824120603015,0.5421133231240429,0.38332430923428884
0.1764127242033137,0.2821997105643994,0.5972434915773354,0.38329238285654804
0.19122883653391182,0.2968881412952061,0.5405819295558959,0.3832790440591666
0.19176785614395916,0.2972972972972973,0.5390505359877489,0.38323353247590913
0.1635639829016352,0.2715654952076677,0.6508422664624809,0.3832281330380968
0.18339142327686123,0.2895148669796557,0.5666156202143952,0.38322112850111123
0.19470615285224294,0.29965457685664937,0.5313935681470138,0.38321369363054114
0.16564658519800166,0.2729044834307992,0.6431852986217458,0.38321167841380444
0.19038155286669145,0.2954356846473029,0.5451761102603369,0.3832077498132389
0.17359571807935628,0.2797744890768147,0.6079632465543645,0.383204632772969
0.19258373194836348,0.29770992366412213,0.5375191424196019,0.38318777246698255
0.16598422571135227,0.273142112125163,0.6416539050535988,0.38317329633468167
0.1737708749445685,0.28005657708628007,0.6064318529862175,0.38316400537328854
0.1905528247205127,0.29583333333333334,0.5436447166921899,0.38316243883121237
0.17599669691577113,0.28170028818443804,0.5987748851454824,0.38314551646832107
0.18894018868329934,0.294021294021294,0.5497702909647779,0.3831376729717604
0.17635718792614222,0.28199566160520606,0.5972434915773354,0.3831041253010164
0.19120787352854504,0.2966386554621849,0.5405819295558959,0.38307107930370793
0.16356143015018423,0.2713920817369093,0.6508422664624809,0.3830554299586865
0.16560365766737914,0.2727272727272727,0.6431852986217458,0.38303693528631183
0.19161008543121427,0.2970464135021097,0.5390505359877489,0.38302502674537126
0.17359561928223557,0.2795774647887324,0.6079632465543645,0.38301977766782114
0.19036379215906066,0.29519071310116085,0.5451761102603369,0.38300161331508925
0.16591598252663828,0.2729641693811075,0.6416539050535988,0.3829981714276831
0.1736611649055272,0.27985865724381626,0.6064318529862175,0.3829787229721411
0.1925537732448258,0.29745762711864404,0.5375191424196019,0.3829787229455854
0.17591178735794577,0.2814974802015839,0.5987748851454824,0.38295788399198755
0.19055180618143197,0.29558701082431305,0.5436447166921899,0.3829557708489688
0.17415077826226907,0.2801418439716312,0.6049004594180705,0.38293746927163713
0.18864817138705495,0.2937806873977087,0.5497702909647779,0.38293333287937936
0.17633803256086852,0.2817919075144509,0.5972434915773354,0.38291605258353645
0.16351797244612531,0.27121888959795787,0.6508422664624809,0.38288288246763613
0.16553528652519744,0.27255029201817,0.6431852986217458,0.3828623514506402
0.1734838178387809,0.27938071780436313,0.6079632465543645,0.3828351008221769
0.16588575922723311,0.2727864583333333,0.6416539050535988,0.38282320652516794
0.19156379914750682,0.29679595278246207,0.5390505359877489,0.3828167477747363
0.1756972119092768,0.2810035842293907,0.6003062787136294,0.3828124995656324
0.19028544283048218,0.29494614747307374,0.5451761102603369,0.3827956984690883
0.17365388068290047,0.2796610169491525,0.6064318529862175,0.38279361967432984
0.1837103651031372,0.28941176470588237,0.5650842266462481,0.38278008253959184
0.1759036684454735,0.28129496402877696,0.5987748851454824,0.38277043519893983
0.1905237285859493,0.29534109816971715,0.5436447166921899,0.3827493256893478
0.18859833186230449,0.29354047424366314,0.5497702909647779,0.38272921063357884
0.17627546301260008,0.2815884476534296,0.5972434915773354,0.3827281644320208
0.16516945086854826,0.27213962508080153,0.6447166921898928,0.3827272723098385
0.1635038556389279,0.2710459183673469,0.6508422664624809,0.3827104903547858
0.16536640800859856,0.2723735408560311,0.6431852986217458,0.38268792668907853
0.18919903145017822,0.2939244663382594,0.5482388973966309,0.3826830567342644
0.16376739453376488,0.2712731925783749,0.6493108728943339,0.38267147972872095
0.17525045742381798,0.28051391862955033,0.6018376722817764,0.382667964512755
0.1756758256115487,0.2808022922636103,0.6003062787136294,0.3826256706247984
0.19144633016541232,0.2965459140690817,0.5390505359877489,0.38260869519428703
0.1900801192002536,0.2947019867549669,0.5451761102603369,0.3825900049179247
0.1758218143642413,0.28109273903666426,0.5987748851454824,0.3825831698195841
0.16504187470437393,0.2719638242894057,0.6447166921898928,0.3825533844077549
0.17610847833876134,0.2813852813852814,0.5972434915773354,0.3825404605749157
0.16342469737013365,0.2708731676226896,0.6508422664624809,0.3825382534103539
0.184043100389839,0.2895357985837923,0.5635528330781011,0.38253638208796914
0.18858282670336646,0.29330065359477125,0.5497702909647779,0.38252530588617556
0.1653205688193108,0.27219701879455604,0.6431852986217458,0.3825136607843127
0.17499756610994363,0.28031383737517834,0.6018376722817764,0.38248175139123924
0.18907529793461955,0.2936833470057424,0.5482388973966309,0.38247863202434035
0.17566985760414922,0.28060128847530424,0.6003062787136294,0.38243902395610185
0.191288866208253,0.2962962962962963,0.5390505359877489,0.3824008686351093
0.17580818932662745,0.28089080459770116,0.5987748851454824,0.38239608758485377
0.19003171563375326,0.2944582299421009,0.5451761102603369,0.3823845323050547
0.16494215937892842,0.27178825048418337,0.6447166921898928,0.3823796544420039
0.16329149817915534,0.27070063694267515,0.6508422664624809,0.3823661714249365
0.1652967033121062,0.27202072538860106,0.6431852986217458,0.3823395535194238
0.1838494350151477,0.2893081761006289,0.5635528330781011,0.38233766188936225
0.1882368599730591,0.29306122448979594,0.5497702909647779,0.3823216182897283
0.19475735898402075,0.2990492653414002,0.5298621745788668,0.3823204415277184
0.17494397094689654,0.28011404133998574,0.6018376722817764,0.3822957194108924
0.16393455840643925,0.27115384615384613,0.6477794793261868,0.3822864885130445
0.17562514203258478,0.2804005722460658,0.6003062787136294,0.38225255929293317
0.1893509311204878,0.2938271604938272,0.5467075038284839,0.38222698027330876
0.19579959294009194,0.2999128160418483,0.5267993874425727,0.3822222217598821
0.1758040925297549,0.28068916008614503,0.5987748851454824,0.3822091882262083
0.16490678061667102,0.27161290322580645,0.6447166921898928,0.382206082197511
0.16326599560838792,0.27052832590706555,0.6508422664624809,0.38219424418950604
0.19002868842313808,0.29421487603305785,0.5451761102603369,0.38217928027469994
0.16521559601555028,0.27184466019417475,0.6431852986217458,0.3821656046778878
0.1742340835261432,0.27963094393186655,0.6033690658499234,0.38215324883976126
0.18374843220232967,0.28908091123330715,0.5635528330781011,0.38213914804610194
0.18780142954785295,0.2928221859706362,0.5497702909647779,0.38211814749753487
0.1638988852745763,0.2709801409352979,0.6477794793261868,0.38211382072230954
0.17493038969362248,0.2799145299145299,0.6018376722817764,0.3821098683075319
0.17528525512131132,0.2802001429592566,0.6003062787136294,0.38206627636920243
0.16299801555383206,0.27013316423589095,0.6523736600306279,0.3820627798549012
0.1648737844763176,0.27143778207607994,0.6447166921898928,0.38203266745959213
0.16323697386381322,0.2703562340966921,0.6508422664624809,0.38202247149541085
0.17576506560577207,0.2804878048780488,0.5987748851454824,0.38202247147563195
0.18923746413174064,0.2935855263157895,0.5467075038284839,0.3820224714554823
0.19764713148870594,0.30168589174800353,0.5206738131699847,0.3820224714455681
0.1957758326671082,0.29965156794425085,0.5267993874425727,0.38200999398529967
0.1651765811653854,0.2716688227684347,0.6431852986217458,0.3819918140435748
0.18996788465632816,0.2939719240297275,0.5451761102603369,0.3819742484718457
